"FID","hid_tipo","hid_usr_al","hid_usr_ba","hid_estado","id_inst02","st_length_","Latitud_in","Latitud_fi","Longitud_i","Longitud_f","col_trial"
2156,"Acequia",NA,NA,NA,0,110.141637959,-68.84925399,-68.84952288,-32.89225257,-32.89321945,"false"
2157,"Acequia",NA,NA,NA,0,110.735047796,-68.85037804,-68.84922196,-32.89193841,-32.89215201,"false"
2158,"Acequia",NA,NA,NA,0,108.634641689,-68.85012868,-68.85037804,-32.89098172,-32.89193841,"false"
2159,"Acequia",NA,NA,NA,0,106.980471974,-68.84797826,-68.84773095,-32.89236925,-32.89142745,"false"
2160,"Acequia",NA,NA,NA,0,107.259741948,-68.84884038,-68.84909113,-32.89121988,-32.89216361,"false"
2161,"Acequia",NA,NA,NA,0,108.35111207,-68.84784872,-68.84671826,-32.892412,-32.89262383,"false"
2162,"Acequia",NA,NA,NA,0,109.731640986,-68.84671826,-68.84646708,-32.89262383,-32.89165735,"false"
2163,"Acequia",NA,NA,NA,0,108.105923349,-68.84248164,-68.84135252,-32.89240085,-32.8926075,"false"
2164,"Acequia",NA,NA,NA,0,108.885312397,-68.84135252,-68.84158953,-32.8926075,-32.89356873,"false"
2165,"Acequia",NA,NA,NA,0,217.985177206,-68.84160463,-68.84300142,-32.89366479,-32.89442178,"false"
2166,"Acequia",NA,NA,NA,0,109.32639948,-68.84274413,-68.84160463,-32.8934467,-32.89366479,"false"
2167,"Acequia",NA,NA,NA,0,112.344761046,-68.84427452,-68.84401035,-32.89419656,-32.89320837,"false"
2168,"Acequia",NA,NA,NA,0,110.869746599,-68.84286033,-68.84311399,-32.8934242,-32.89440072,"false"
2169,"Acequia",NA,NA,NA,0,110.185548919,-68.84283864,-68.84259476,-32.89334507,-32.89237308,"false"
2170,"Acequia",NA,NA,NA,0,110.129414384,-68.84398327,-68.84283864,-32.89311368,-32.89334507,"false"
2171,"Acequia",NA,NA,NA,0,107.836663254,-68.844103,-68.84522751,-32.89310726,-32.89289419,"false"
2172,"Acequia",NA,NA,NA,0,5.699473745,-68.84399671,-68.84401002,-32.89271477,-32.89276492,"false"
2173,"Acequia",NA,NA,NA,0,111.429190177,-68.84553102,-68.84526417,-32.8939595,-32.89298031,"false"
2174,"Acequia",NA,NA,NA,0,108.84921783,-68.84573924,-68.84687528,-32.89392067,-32.89370923,"false"
2175,"Acequia",NA,NA,NA,0,110.89713119,-68.84687528,-68.84660871,-32.89370923,-32.8927349,"false"
2176,"Acequia",NA,NA,NA,0,108.468907885,-68.84545829,-68.84659102,-32.8928559,-32.8926478,"false"
2177,"Acequia",NA,NA,NA,0,109.905696539,-68.84520453,-68.84545829,-32.89188829,-32.8928559,"false"
2178,"Acequia",NA,NA,NA,0,109.950953134,-68.84700627,-68.84674277,-32.89368463,-32.89271846,"false"
2179,"Acequia",NA,NA,NA,0,106.514892497,-68.84811933,-68.84700627,-32.89348309,-32.89368463,"false"
2180,"Acequia",NA,NA,NA,0,108.220473567,-68.84939515,-68.8482658,-32.89324614,-32.8934568,"false"
2181,"Acequia",NA,NA,NA,0,164.967220023,-68.86053807,-68.85877682,-32.88360524,-32.88366999,"false"
2182,"Acequia",NA,NA,NA,0,88.74053403,-68.86053807,-68.86071141,-32.88360524,-32.88439193,"false"
2183,"Acequia",NA,NA,NA,0,175.593173983,-68.86071141,-68.85888084,-32.88439193,-32.8847401,"false"
2184,"Acequia",NA,NA,NA,0,119.077153065,-68.85877682,-68.85888084,-32.88366999,-32.8847401,"false"
2185,"Acequia",NA,NA,NA,0,121.156724695,-68.85875816,-68.85865842,-32.88476503,-32.88367582,"false"
2186,"Acequia",NA,NA,NA,0,117.749152619,-68.85865842,-68.85740192,-32.88367582,-32.88373291,"false"
2187,"Acequia",NA,NA,NA,0,100.342630022,-68.85875816,-68.85770718,-32.88476503,-32.88494467,"false"
2188,"Acequia",NA,NA,NA,0,137.390192264,-68.85740192,-68.85770718,-32.88373291,-32.88494467,"false"
2189,"Acequia",NA,NA,NA,0,4.88191675984,-68.85882896,-68.85877686,-32.88366807,-32.88367044,"false"
2190,"Acequia",NA,NA,NA,0,155.583276701,-68.85447819,-68.85281813,-32.88386874,-32.88394692,"false"
2191,"Acequia",NA,NA,NA,0,123.621168802,-68.85268576,-68.85297171,-32.88395316,-32.88504141,"false"
2192,"Acequia",NA,NA,NA,0,124.9858246,-68.85281813,-68.85310723,-32.88394692,-32.88504719,"false"
2193,"Acequia",NA,NA,NA,0,99.063479741,-68.85758644,-68.8565545,-32.88496864,-32.88516798,"false"
2194,"Acequia",NA,NA,NA,0,138.978215037,-68.85642588,-68.85494257,-32.88518901,-32.88512546,"false"
2195,"Acequia",NA,NA,NA,0,143.381464815,-68.85461639,-68.85494257,-32.88386223,-32.88512546,"false"
2196,"Acequia",NA,NA,NA,0,158.230035999,-68.85606246,-68.85642588,-32.8837956,-32.88518901,"false"
2197,"Acequia",NA,NA,NA,0,107.732355204,-68.8568416,-68.85656696,-32.88620823,-32.88526486,"false"
2198,"Acequia",NA,NA,NA,0,156.700429106,-68.8565545,-68.85618424,-32.88516798,-32.88378999,"false"
2199,"Acequia",NA,NA,NA,0,102.3860485,-68.85727676,-68.85618424,-32.88373968,-32.88378999,"false"
2200,"Acequia",NA,NA,NA,0,135.51837123,-68.85606246,-68.85461639,-32.8837956,-32.88386223,"false"
2201,"Acequia",NA,NA,NA,0,97.5448331336,-68.85268576,-68.85164496,-32.88395316,-32.88400216,"false"
2202,"Acequia",NA,NA,NA,0,108.052319442,-68.8564537,-68.85671866,-32.88529567,-32.88624397,"false"
2203,"Acequia",NA,NA,NA,0,139.341944165,-68.85727676,-68.85758644,-32.88373968,-32.88496864,"false"
2204,"Acequia",NA,NA,NA,0,0.700709762,-68.85758644,-68.85758807,-32.88496864,-32.8849748,"false"
2205,"Acequia",NA,NA,NA,0,142.255758541,-68.8548131,-68.85447819,-32.88511994,-32.88386874,"false"
2206,"Acequia",NA,NA,NA,0,70.4054268223,-68.85313613,-68.85329899,-32.88515717,-32.88577696,"false"
2207,"Acequia",NA,NA,NA,0,73.3948165917,-68.85300006,-68.85316983,-32.88514931,-32.88579541,"false"
2208,"Acequia",NA,NA,NA,0,159.828811066,-68.8548131,-68.85310723,-32.88511994,-32.88504719,"false"
2209,"Acequia",NA,NA,NA,0,142.573405665,-68.85297171,-68.85145002,-32.88504141,-32.8849765,"false"
2210,"Acequia",NA,NA,NA,0,109.586138527,-68.85164496,-68.85145002,-32.88400216,-32.8849765,"false"
2211,"Acequia",NA,NA,NA,0,128.311603864,-68.85011291,-68.84877459,-32.88423306,-32.88448495,"false"
2212,"Acequia",NA,NA,NA,0,74.0638220222,-68.85126959,-68.85049852,-32.88499242,-32.88514317,"false"
2213,"Acequia",NA,NA,NA,0,127.966426979,-68.85036185,-68.84902593,-32.88517268,-32.88541938,"false"
2214,"Acequia",NA,NA,NA,0,108.550763917,-68.84739905,-68.84626691,-32.88573284,-32.8859462,"false"
2215,"Acequia",NA,NA,NA,0,111.93804848,-68.84868759,-68.84752171,-32.88548186,-32.88570752,"false"
2216,"Acequia",NA,NA,NA,0,152.515568575,-68.85488928,-68.85329899,-32.88547564,-32.88577696,"false"
2217,"Acequia",NA,NA,NA,0,196.451134399,-68.85316983,-68.85112199,-32.88579541,-32.8861857,"false"
2218,"Acequia",NA,NA,NA,0,156.222911735,-68.85094571,-68.84931144,-32.88621732,-32.88650527,"false"
2219,"Acequia",NA,NA,NA,0,111.28339113,-68.84896409,-68.8478041,-32.88656001,-32.88678131,"false"
2220,"Acequia",NA,NA,NA,0,115.645931044,-68.85152747,-68.85126959,-32.8839726,-32.88499242,"false"
2221,"Acequia",NA,NA,NA,0,106.377199242,-68.85023695,-68.85049852,-32.88420971,-32.88514317,"false"
2222,"Acequia",NA,NA,NA,0,59.3649862444,-68.85124584,-68.85062674,-32.8850942,-32.88521114,"false"
2223,"Acequia",NA,NA,NA,0,49.8637419635,-68.85116277,-68.85065355,-32.88542441,-32.88529192,"false"
2224,"Acequia",NA,NA,NA,0,37.4366532582,-68.85124584,-68.85116277,-32.8850942,-32.88542441,"false"
2225,"Acequia",NA,NA,NA,0,123.591285589,-68.85152747,-68.85023695,-32.8839726,-32.88420971,"false"
2226,"Acequia",NA,NA,NA,0,106.778314677,-68.85036185,-68.85011291,-32.88517268,-32.88423306,"false"
2227,"Acequia",NA,NA,NA,0,106.266535544,-68.84877459,-68.84902593,-32.88448495,-32.88541938,"false"
2228,"Acequia",NA,NA,NA,0,0.115721951,-68.84877459,-68.84877338,-32.88448495,-32.88448517,"false"
2229,"Acequia",NA,NA,NA,0,158.661318068,-68.85482932,-68.85313613,-32.88523289,-32.88515717,"false"
2230,"Acequia",NA,NA,NA,0,27.5003964789,-68.85482932,-68.85488928,-32.88523289,-32.88547564,"false"
2231,"Acequia",NA,NA,NA,0,153.075566918,-68.85136666,-68.85300006,-32.88507339,-32.88514931,"false"
2232,"Acequia",NA,NA,NA,0,62.2891448396,-68.85108507,-68.85120189,-32.88613305,-32.88558011,"false"
2233,"Acequia",NA,NA,NA,0,55.3516063249,-68.85136666,-68.85124615,-32.88507339,-32.88556202,"false"
2234,"Acequia",NA,NA,NA,0,78.732250434,-68.85094571,-68.85109023,-32.88621732,-32.88551795,"false"
2235,"Acequia",NA,NA,NA,0,74.0832381208,-68.85109023,-68.85034515,-32.88551795,-32.8852921,"false"
2236,"Acequia",NA,NA,NA,0,123.571593636,-68.85034515,-68.84905606,-32.8852921,-32.88553397,"false"
2237,"Acequia",NA,NA,NA,0,110.338583826,-68.84905606,-68.84931144,-32.88553397,-32.88650527,"false"
2238,"Acequia",NA,NA,NA,0,152.217744716,-68.85092758,-68.84933735,-32.88631835,-32.88660746,"false"
2239,"Acequia",NA,NA,NA,0,108.154477832,-68.84933735,-68.84957918,-32.88660746,-32.8875611,"false"
2240,"Acequia",NA,NA,NA,0,133.550769399,-68.85096941,-68.84957918,-32.8872886,-32.8875611,"false"
2241,"Acequia",NA,NA,NA,0,107.861681084,-68.85092758,-68.85096941,-32.88631835,-32.8872886,"false"
2242,"Acequia",NA,NA,NA,0,106.002944966,-68.85103533,-68.85111018,-32.88630758,-32.88726101,"false"
2243,"Acequia",NA,NA,NA,0,103.09757377,-68.85218652,-68.85111018,-32.88706232,-32.88726101,"false"
2244,"Acequia",NA,NA,NA,0,105.63742581,-68.85230608,-68.85205963,-32.88704025,-32.8861107,"false"
2245,"Acequia",NA,NA,NA,0,105.688517552,-68.85218652,-68.85194436,-32.88706232,-32.8861315,"false"
2246,"Acequia",NA,NA,NA,0,87.2736669097,-68.85194436,-68.85103533,-32.8861315,-32.88630758,"false"
2247,"Acequia",NA,NA,NA,0,108.701502852,-68.85205963,-68.85319405,-32.8861107,-32.88589967,"false"
2248,"Acequia",NA,NA,NA,0,105.813519309,-68.85319405,-68.85344523,-32.88589967,-32.88682995,"false"
2249,"Acequia",NA,NA,NA,0,108.4999486,-68.85331387,-68.85357142,-32.88586761,-32.8868215,"false"
2250,"Acequia",NA,NA,NA,0,109.114649288,-68.85344523,-68.85230608,-32.88682995,-32.88704025,"false"
2251,"Acequia",NA,NA,NA,0,134.592670409,-68.8564537,-68.85504585,-32.88529567,-32.88554429,"false"
2252,"Acequia",NA,NA,NA,0,107.788815958,-68.85504585,-68.85530167,-32.88554429,-32.88649195,"false"
2253,"Acequia",NA,NA,NA,0,109.019338349,-68.85492476,-68.8551835,-32.88556903,-32.8865275,"false"
2254,"Acequia",NA,NA,NA,0,135.413859804,-68.85671866,-68.85530167,-32.88624397,-32.88649195,"false"
2255,"Acequia",NA,NA,NA,0,97.6367740353,-68.85786268,-68.8568416,-32.886027,-32.88620823,"false"
2256,"Acequia",NA,NA,NA,0,83.7565385822,-68.85797396,-68.85884852,-32.88600359,-32.88584278,"false"
2257,"Acequia",NA,NA,NA,0,109.384282154,-68.85884852,-68.85876225,-32.88584278,-32.88485916,"false"
2258,"Acequia",NA,NA,NA,0,109.50204636,-68.85888523,-68.85897066,-32.88483029,-32.88581502,"false"
2259,"Acequia",NA,NA,NA,0,186.181281158,-68.86091749,-68.85897066,-32.88546852,-32.88581502,"false"
2260,"Acequia",NA,NA,NA,0,110.055417877,-68.86091749,-68.86072041,-32.88546852,-32.88449019,"false"
2261,"Acequia",NA,NA,NA,0,175.819711715,-68.86072041,-68.85888523,-32.88449019,-32.88483029,"false"
2262,"Acequia",NA,NA,NA,0,98.5415219186,-68.85876225,-68.85773248,-32.88485916,-32.88504508,"false"
2263,"Acequia",NA,NA,NA,0,108.676156967,-68.85773248,-68.85797396,-32.88504508,-32.88600359,"false"
2264,"Acequia",NA,NA,NA,0,108.578024523,-68.85786268,-68.85761744,-32.886027,-32.88507008,"false"
2265,"Acequia",NA,NA,NA,0,100.643482567,-68.85761744,-68.85656696,-32.88507008,-32.88526486,"false"
2266,"Acequia",NA,NA,NA,0,191.117327412,-68.85886157,-68.85686366,-32.88593637,-32.88629427,"false"
2267,"Acequia",NA,NA,NA,0,110.4999922,-68.85686366,-68.85713258,-32.88629427,-32.88726446,"false"
2268,"Acequia",NA,NA,NA,0,172.551466373,-68.85713258,-68.85893319,-32.88726446,-32.88692877,"false"
2269,"Acequia",NA,NA,NA,0,110.264553156,-68.85893319,-68.85886157,-32.88692877,-32.88593637,"false"
2270,"Acequia",NA,NA,NA,0,110.908034604,-68.8590445,-68.85896673,-32.88690803,-32.88591014,"false"
2271,"Acequia",NA,NA,NA,0,188.12519483,-68.86093162,-68.85896673,-32.88555106,-32.88591014,"false"
2272,"Acequia",NA,NA,NA,0,110.391980964,-68.86093162,-68.86112665,-32.88555106,-32.88653276,"false"
2273,"Acequia",NA,NA,NA,0,199.228426713,-68.86112665,-68.8590445,-32.88653276,-32.88690803,"false"
2274,"Acequia",NA,NA,NA,0,154.330963294,-68.85492476,-68.85331387,-32.88556903,-32.88586761,"false"
2275,"Acequia",NA,NA,NA,0,154.329842211,-68.85357142,-68.8551835,-32.8868215,-32.8865275,"false"
2276,"Acequia",NA,NA,NA,0,137.393136453,-68.85556947,-68.85700182,-32.88755357,-32.88728103,"false"
2277,"Acequia",NA,NA,NA,0,108.585108781,-68.85700182,-68.85674537,-32.88728103,-32.88632613,"false"
2278,"Acequia",NA,NA,NA,0,137.015512676,-68.85674537,-68.85531381,-32.88632613,-32.88658579,"false"
2279,"Acequia",NA,NA,NA,0,109.963561399,-68.85531381,-68.85556947,-32.88658579,-32.88755357,"false"
2280,"Acequia",NA,NA,NA,0,155.635489092,-68.85520469,-68.85357954,-32.88661083,-32.8869095,"false"
2281,"Acequia",NA,NA,NA,0,109.423090719,-68.85357954,-68.85384431,-32.8869095,-32.88787054,"false"
2282,"Acequia",NA,NA,NA,0,153.773947857,-68.85544816,-68.85384431,-32.88756822,-32.88787054,"false"
2283,"Acequia",NA,NA,NA,0,107.455695404,-68.85345995,-68.85370604,-32.88693407,-32.88788049,"false"
2284,"Acequia",NA,NA,NA,0,108.779941728,-68.85345995,-68.85232261,-32.88693407,-32.88713709,"false"
2285,"Acequia",NA,NA,NA,0,108.53418822,-68.85257929,-68.85232261,-32.88809147,-32.88713709,"false"
2286,"Acequia",NA,NA,NA,0,107.996423183,-68.85257929,-68.85370604,-32.88809147,-32.88788049,"false"
2287,"Acequia",NA,NA,NA,0,108.593917817,-68.85544816,-68.85520469,-32.88756822,-32.88661083,"false"
2288,"Acequia",NA,NA,NA,0,111.567457505,-68.85109404,-68.85122634,-32.88735569,-32.88835548,"false"
2289,"Acequia",NA,NA,NA,0,118.258512855,-68.85122634,-68.85245977,-32.88835548,-32.88812298,"false"
2290,"Acequia",NA,NA,NA,0,109.634180003,-68.8522109,-68.85245977,-32.88715697,-32.88812298,"false"
2291,"Acequia",NA,NA,NA,0,107.628783637,-68.85262351,-68.85374575,-32.88829338,-32.88808057,"false"
2292,"Acequia",NA,NA,NA,0,152.851396315,-68.85389054,-68.85548608,-32.88805657,-32.88776108,"false"
2293,"Acequia",NA,NA,NA,0,135.407632118,-68.85561698,-68.85702975,-32.88774032,-32.88747593,"false"
2294,"Acequia",NA,NA,NA,0,170.96445081,-68.85716361,-68.85894862,-32.88745666,-32.88712773,"false"
2295,"Acequia",NA,NA,NA,0,201.774135937,-68.85905504,-68.86116088,-32.8871078,-32.88671633,"false"
